PRODUCT_GENDER,STYLE_NUMBER,PRODUCT_URL,PRODUCT_NAME_C,PRODUCT_NAME_CLEAN,PRODUCT_COLOR,PRODUCT_WIDTH,ORDERS,PRODUCT_URL_NARROW,PRODUCT_URL_STANDARD,PRODUCT_URL_WIDE,PRODUCT_URL_EXTRAWIDE
Female,1012A741,https://www.asics.com/us/en-us/gel-cumulus-22/p/ANA_1012A741-020.html,GEL-CUMULUS 22,GEL-CUMULUS 22,PIEDMONT GREY/LIGHT STEEL,Standard,932,,https://www.asics.com/us/en-us/gel-cumulus-22/p/ANA_1012A741-020.html,https://www.asics.com/us/en-us/gel-cumulus-22-d/p/ANA_1012A738-020.html,
Female,1012B047,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-003.html,GEL-KAYANO 28,GEL-KAYANO 28,BLACK/WHITE,Standard,932,https://www.asics.com/us/en-us/gel-kayano-28-2a/p/ANA_1012B048-003.html,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-003.html,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-003.html,
Male,1011B189,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-003.html,GEL-KAYANO 28,GEL-KAYANO 28,,Standard,930,,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-001.html,https://www.asics.com/us/en-us/gel-kayano-28--2e/p/ANA_1011B188-021.html,https://www.asics.com/us/en-us/gel-kayano-28-4e/p/ANA_1011B191-005.html
Male,1011B189,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-402.html,GEL-KAYANO 28,GEL-KAYANO 28,,Standard,930,,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-001.html,https://www.asics.com/us/en-us/gel-kayano-28--2e/p/ANA_1011B188-021.html,https://www.asics.com/us/en-us/gel-kayano-28-4e/p/ANA_1011B191-005.html
Male,1011B189,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-021.html,GEL-KAYANO 28,GEL-KAYANO 28,CARRIER GREY/BLACK,Standard,924,,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-021.html,https://www.asics.com/us/en-us/gel-kayano-28--2e/p/ANA_1011B188-021.html,https://www.asics.com/us/en-us/gel-kayano-28-4e/p/ANA_1011B191-021.html
Female,1012B284,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1012B284-100.html,GEL-NIMBUS 24,GEL-NIMBUS 24,,Standard,922,,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1012B284-100.html,https://www.asics.com/us/en-us/gel-nimbus-24-d/p/ANA_1012B199-400.html,
Male,1011B005,https://www.asics.com/us/en-us/gel-nimbus-23-4e/p/ANA_1011B005-001.html,GEL-NIMBUS 23 (4E),GEL-NIMBUS 23,BLACK/WHITE,Extra Wide,918,,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1011B004-001.html,https://www.asics.com/us/en-us/gel-nimbus-23-2e/p/ANA_1011B006-001.html,https://www.asics.com/us/en-us/gel-nimbus-23-4e/p/ANA_1011B005-001.html
Male,1041A113,https://www.asics.com/us/en-us/gel-resolution-8-2e/p/ANA_1041A113-404.html,GEL-RESOLUTION 8 (2E),GEL-RESOLUTION 8,BLUE HARMONY/WHITE,Wide,917,,https://www.asics.com/us/en-us/gel-resolution-8/p/ANA_1041A079-404.html,https://www.asics.com/us/en-us/gel-resolution-8-2e/p/ANA_1041A113-404.html,
Female,1012B047,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-020.html,GEL-KAYANO 28,GEL-KAYANO 28,,Standard,912,https://www.asics.com/us/en-us/gel-kayano-28-2a/p/ANA_1012B048-003.html,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-021.html,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-021.html,
Female,1012B201,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1012B201-600.html,GEL-NIMBUS 24,GEL-NIMBUS 24,FUCHSIA RED/WHITE,Standard,899,,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1012B201-600.html,https://www.asics.com/us/en-us/gel-nimbus-24-d/p/ANA_1012B199-400.html,
Male,1011B040,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1011B040-001.html,GEL-CONTEND 7,GEL-CONTEND 7,BLACK/CARRIER GREY,Standard,896,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1011B040-001.html,,https://www.asics.com/us/en-us/gel-contend-7-4e/p/ANA_1011B039-001.html
Female,1012A859,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1012A859-403.html,GT-2000 9,GT-2000 9,FRENCH BLUE/FRESH ICE,Standard,888,https://www.asics.com/us/en-us/gt-2000-9-2a/p/ANA_1012A863-400.html,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1012A859-403.html,https://www.asics.com/us/en-us/gt-2000-9-2e/p/ANA_1012A862-002.html,
Female,1012A859,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1012A859-403.html,GT-2000 9,GT-2000 9,FRENCH BLUE/FRESH ICE,Standard,888,https://www.asics.com/us/en-us/gt-2000-9-2a/p/ANA_1012A863-400.html,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1012A859-403.html,https://www.asics.com/us/en-us/gt-2000-9-d/p/ANA_1012A861-400.html,
Male,1011A767,https://www.asics.com/us/en-us/gel-kayano-27/p/ANA_1011A767-300.html,GEL-KAYANO 27,GEL-KAYANO 27,,Standard,884,,https://www.asics.com/us/en-us/gel-kayano-27/p/ANA_1011A767-001.html,https://www.asics.com/us/en-us/gel-kayano-27-2e/p/ANA_1011A835-001.html,https://www.asics.com/us/en-us/gel-kayano-27-4e/p/ANA_1011A833-001.html
Female,1012A911,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-001.html,GEL-CONTEND 7,GEL-CONTEND 7,BLACK/CARRIER GREY,Standard,883,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-001.html,https://www.asics.com/us/en-us/gel-contend-7-d/p/ANA_1012A910-001.html,
Female,1012B201,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1012B201-400.html,GEL-NIMBUS 24,GEL-NIMBUS 24,FRENCH BLUE/BARELY ROSE,Standard,880,,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1012B201-400.html,https://www.asics.com/us/en-us/gel-nimbus-24-d/p/ANA_1012B199-400.html,
Male,1011B359,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1011B359-402.html,GEL-NIMBUS 24,GEL-NIMBUS 24,FRENCH BLUE/SHOCKING ORANGE,Standard,875,,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1011B359-402.html,https://www.asics.com/us/en-us/gel-nimbus-24-2e/p/ANA_1011B361-001.html,https://www.asics.com/us/en-us/gel-nimbus-24-4e/p/ANA_1011B363-002.html
Male,1011B006,https://www.asics.com/us/en-us/gel-nimbus-23-2e/p/ANA_1011B006-020.html,GEL-NIMBUS 23 (2E),GEL-NIMBUS 23,CARRIER GREY/DIGITAL AQUA,Wide,875,,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1011B004-020.html,https://www.asics.com/us/en-us/gel-nimbus-23-2e/p/ANA_1011B006-020.html,https://www.asics.com/us/en-us/gel-nimbus-23-4e/p/ANA_1011B005-020.html
Male,1011B004,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1011B004-020.html,GEL-NIMBUS 23,GEL-NIMBUS 23,,Standard,875,,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1011B004-029.html,https://www.asics.com/us/en-us/gel-nimbus-23-2e/p/ANA_1011B006-020.html,https://www.asics.com/us/en-us/gel-nimbus-23-4e/p/ANA_1011B005-001.html
Male,1011B005,https://www.asics.com/us/en-us/gel-nimbus-23-4e/p/ANA_1011B005-020.html,GEL-NIMBUS 23 (4E),GEL-NIMBUS 23,CARRIER GREY/DIGITAL AQUA,Extra Wide,864,,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1011B004-020.html,https://www.asics.com/us/en-us/gel-nimbus-23-2e/p/ANA_1011B006-020.html,https://www.asics.com/us/en-us/gel-nimbus-23-4e/p/ANA_1011B005-020.html
Female,1012B281,https://www.asics.com/us/en-us/gel-excite-9/p/ANA_1012B281-100.html,GEL-EXCITE 9,GEL-EXCITE 9,WHITE/BLACK,Standard,850,,https://www.asics.com/us/en-us/gel-excite-9/p/ANA_1012B281-100.html,https://www.asics.com/us/en-us/gel-excite-9-d/p/ANA_1012B183-400.html,
Male,1011B359,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1011B359-100.html,GEL-NIMBUS 24,GEL-NIMBUS 24,WHITE/BLACK,Standard,850,,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1011B359-100.html,https://www.asics.com/us/en-us/gel-nimbus-24-2e/p/ANA_1011B361-001.html,https://www.asics.com/us/en-us/gel-nimbus-24-4e/p/ANA_1011B363-002.html
Female,1012B047,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-001.html,GEL-KAYANO 28,GEL-KAYANO 28,BLACK/GRAPHITE GREY,Standard,848,https://www.asics.com/us/en-us/gel-kayano-28-2a/p/ANA_1012B048-003.html,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-001.html,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-001.html,
Female,1012A885,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1012A885-413.html,GEL-NIMBUS 23,GEL-NIMBUS 23,FRENCH BLUE/FRESH ICE,Standard,845,,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1012A885-413.html,https://www.asics.com/us/en-us/gel-nimbus-23-d/p/ANA_1012A884-412.html,
Male,1011B444,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B444-400.html,GEL-KAYANO 28,GEL-KAYANO 28,PEACOAT/PURE SILVER,Standard,844,,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B444-400.html,https://www.asics.com/us/en-us/gel-kayano-28--2e/p/ANA_1011B188-021.html,https://www.asics.com/us/en-us/gel-kayano-28-4e/p/ANA_1011B191-005.html
Male,1011A862,https://www.asics.com/us/en-us/gel-cumulus-22/p/ANA_1011A862-020.html,GEL-CUMULUS 22,GEL-CUMULUS 22,GRAPHITE GREY/LIME ZEST,Standard,840,,https://www.asics.com/us/en-us/gel-cumulus-22/p/ANA_1011A862-020.html,,https://www.asics.com/us/en-us/gel-cumulus-22-4e/p/ANA_1011A863-021.html
Male,1011B189,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-401.html,GEL-KAYANO 28,GEL-KAYANO 28,,Standard,832,,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-001.html,https://www.asics.com/us/en-us/gel-kayano-28--2e/p/ANA_1011B188-021.html,https://www.asics.com/us/en-us/gel-kayano-28-4e/p/ANA_1011B191-005.html
Female,1012B035,https://www.asics.com/us/en-us/gel-pulse-13/p/ANA_1012B035-100.html,GEL-PULSE 13,GEL-PULSE 13,WHITE/BLAZING CORAL,Standard,832,,https://www.asics.com/us/en-us/gel-pulse-13/p/ANA_1012B035-100.html,https://www.asics.com/us/en-us/gel-pulse-13-d/p/ANA_1012B037-001.html,
Female,1012A885,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1012A885-413.html,GEL-NIMBUS 23,GEL-NIMBUS 23,,Standard,831,,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1012A885-412.html,https://www.asics.com/us/en-us/gel-nimbus-23-d/p/ANA_1012A884-412.html,
Female,1012B085,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1012B085-101.html,GEL-EXCITE 8,GEL-EXCITE 8,,Standard,831,,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1012B085-101.html,https://www.asics.com/us/en-us/gel-excite-8-d/p/ANA_1012A915-002.html,
Male,1011B004,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1011B004-001.html,GEL-NIMBUS 23,GEL-NIMBUS 23,,Standard,825,,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1011B004-029.html,https://www.asics.com/us/en-us/gel-nimbus-23-2e/p/ANA_1011B006-020.html,https://www.asics.com/us/en-us/gel-nimbus-23-4e/p/ANA_1011B005-001.html
Female,1012B047,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-402.html,GEL-KAYANO 28,GEL-KAYANO 28,MAKO BLUE/BARELY ROSE,Standard,823,https://www.asics.com/us/en-us/gel-kayano-28-2a/p/ANA_1012B048-003.html,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-402.html,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-402.html,
Female,1012B047,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-004.html,GEL-KAYANO 28,GEL-KAYANO 28,,Standard,819,https://www.asics.com/us/en-us/gel-kayano-28-2a/p/ANA_1012B048-003.html,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-021.html,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-021.html,
Male,1011A667,https://www.asics.com/us/en-us/gel-contend-6/p/ANA_1011A667-002.html,GEL-CONTEND 6,GEL-CONTEND 6,,Standard,815,,https://www.asics.com/us/en-us/gel-contend-6/p/ANA_1011A667-002.html,,https://www.asics.com/us/en-us/gel-contend-6-4e/p/ANA_1011A666-400.html
Male,1011B004,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1011B004-001.html,GEL-NIMBUS 23,GEL-NIMBUS 23,BLACK/WHITE,Standard,800,,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1011B004-001.html,https://www.asics.com/us/en-us/gel-nimbus-23-2e/p/ANA_1011B006-001.html,https://www.asics.com/us/en-us/gel-nimbus-23-4e/p/ANA_1011B005-001.html
Female,1012B047,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-700.html,GEL-KAYANO 28,GEL-KAYANO 28,,Standard,798,https://www.asics.com/us/en-us/gel-kayano-28-2a/p/ANA_1012B048-003.html,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-021.html,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-021.html,
Female,1012B047,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-700.html,GEL-KAYANO 28,GEL-KAYANO 28,BLAZING CORAL/MIST,Standard,795,https://www.asics.com/us/en-us/gel-kayano-28-2a/p/ANA_1012B048-003.html,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-700.html,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-700.html,
Male,1011A767,https://www.asics.com/us/en-us/gel-kayano-27/p/ANA_1011A767-003.html,GEL-KAYANO 27,GEL-KAYANO 27,BLACK/MARIGOLD ORANGE,Standard,794,,https://www.asics.com/us/en-us/gel-kayano-27/p/ANA_1011A767-003.html,https://www.asics.com/us/en-us/gel-kayano-27-2e/p/ANA_1011A835-001.html,https://www.asics.com/us/en-us/gel-kayano-27-4e/p/ANA_1011A833-003.html
Female,1012A911,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-022.html,GEL-CONTEND 7,GEL-CONTEND 7,SHEET ROCK/PINK SALT,Standard,789,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-022.html,https://www.asics.com/us/en-us/gel-contend-7-d/p/ANA_1012A910-022.html,
Female,1012B047,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-020.html,GEL-KAYANO 28,GEL-KAYANO 28,PIEDMONT GREY/SOFT LAVENDER,Standard,789,https://www.asics.com/us/en-us/gel-kayano-28-2a/p/ANA_1012B048-003.html,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-020.html,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-020.html,
Male,1011B359,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1011B359-400.html,GEL-NIMBUS 24,GEL-NIMBUS 24,LAKE DRIVE/HAZARD GREEN,Standard,782,,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1011B359-400.html,https://www.asics.com/us/en-us/gel-nimbus-24-2e/p/ANA_1011B361-400.html,https://www.asics.com/us/en-us/gel-nimbus-24-4e/p/ANA_1011B363-002.html
Female,1012B047,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-401.html,GEL-KAYANO 28,GEL-KAYANO 28,,Standard,772,https://www.asics.com/us/en-us/gel-kayano-28-2a/p/ANA_1012B048-003.html,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-021.html,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-021.html,
Male,1011B005,https://www.asics.com/us/en-us/gel-nimbus-23-4e/p/ANA_1011B005-001.html,GEL-NIMBUS 23 (4E),GEL-NIMBUS 23,,Extra Wide,770,,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1011B004-029.html,https://www.asics.com/us/en-us/gel-nimbus-23-2e/p/ANA_1011B006-020.html,https://www.asics.com/us/en-us/gel-nimbus-23-4e/p/ANA_1011B005-001.html
Female,1012A911,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-406.html,GEL-CONTEND 7,GEL-CONTEND 7,MIST/BLAZING CORAL,Standard,770,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-406.html,https://www.asics.com/us/en-us/gel-contend-7-d/p/ANA_1012A910-406.html,
Male,1011B189,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-402.html,GEL-KAYANO 28,GEL-KAYANO 28,LAKE DRIVE/BLACK,Standard,767,,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-402.html,https://www.asics.com/us/en-us/gel-kayano-28--2e/p/ANA_1011B188-402.html,https://www.asics.com/us/en-us/gel-kayano-28-4e/p/ANA_1011B191-005.html
Female,1012A151,https://www.asics.com/us/en-us/jolt-2/p/ANA_1012A151-702.html,Jolt 2,JOLT 2,WATERSHED ROSE/WHITE,Standard,763,,https://www.asics.com/us/en-us/jolt-2/p/ANA_1012A151-702.html,https://www.asics.com/us/en-us/jolt-2-d/p/ANA_1012A188-003.html,
Female,1012A570,https://www.asics.com/us/en-us/gel-contend-6/p/ANA_1012A570-001.html,GEL-CONTEND 6,GEL-CONTEND 6,,Standard,763,,https://www.asics.com/us/en-us/gel-contend-6/p/ANA_1012A570-001.html,https://www.asics.com/us/en-us/gel-contend-6-d/p/ANA_1012A571-400.html,
Male,1011B001,https://www.asics.com/us/en-us/gt-1000-10/p/ANA_1011B001-101.html,GT-1000 10,GT-1000 10,WHITE/BLACK,Standard,758,,https://www.asics.com/us/en-us/gt-1000-10/p/ANA_1011B001-101.html,,https://www.asics.com/us/en-us/gt-1000-10-4e/p/ANA_1011A999-027.html
Male,1011B004,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1011B004-020.html,GEL-NIMBUS 23,GEL-NIMBUS 23,CARRIER GREY/DIGITAL AQUA,Standard,734,,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1011B004-020.html,https://www.asics.com/us/en-us/gel-nimbus-23-2e/p/ANA_1011B006-020.html,https://www.asics.com/us/en-us/gel-nimbus-23-4e/p/ANA_1011B005-020.html
Male,1011B189,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-004.html,GEL-KAYANO 28,GEL-KAYANO 28,,Standard,723,,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-001.html,https://www.asics.com/us/en-us/gel-kayano-28--2e/p/ANA_1011B188-021.html,https://www.asics.com/us/en-us/gel-kayano-28-4e/p/ANA_1011B191-005.html
Male,1011A767,https://www.asics.com/us/en-us/gel-kayano-27/p/ANA_1011A767-400.html,GEL-KAYANO 27,GEL-KAYANO 27,,Standard,713,,https://www.asics.com/us/en-us/gel-kayano-27/p/ANA_1011A767-001.html,https://www.asics.com/us/en-us/gel-kayano-27-2e/p/ANA_1011A835-001.html,https://www.asics.com/us/en-us/gel-kayano-27-4e/p/ANA_1011A833-001.html
Male,1011B004,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1011B004-404.html,GEL-NIMBUS 23,GEL-NIMBUS 23,,Standard,710,,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1011B004-029.html,https://www.asics.com/us/en-us/gel-nimbus-23-2e/p/ANA_1011B006-020.html,https://www.asics.com/us/en-us/gel-nimbus-23-4e/p/ANA_1011B005-001.html
Male,1011B004,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1011B004-400.html,GEL-NIMBUS 23,GEL-NIMBUS 23,,Standard,709,,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1011B004-029.html,https://www.asics.com/us/en-us/gel-nimbus-23-2e/p/ANA_1011B006-020.html,https://www.asics.com/us/en-us/gel-nimbus-23-4e/p/ANA_1011B005-001.html
Female,1012A570,https://www.asics.com/us/en-us/gel-contend-6/p/ANA_1012A570-023.html,GEL-CONTEND 6,GEL-CONTEND 6,,Standard,707,,https://www.asics.com/us/en-us/gel-contend-6/p/ANA_1012A570-001.html,https://www.asics.com/us/en-us/gel-contend-6-d/p/ANA_1012A571-400.html,
Female,1012A713,https://www.asics.com/us/en-us/gel-kayano-27-d/p/ANA_1012A713-020.html,GEL-KAYANO 27 (D),GEL-KAYANO 27,,Wide,698,,https://www.asics.com/us/en-us/gel-kayano-27/p/ANA_1012A649-020.html,https://www.asics.com/us/en-us/gel-kayano-27-d/p/ANA_1012A713-020.html,
Male,1011B392,https://www.asics.com/us/en-us/gel-contend-7-4e/p/ANA_1011B392-020.html,GEL-CONTEND 7 (4E),GEL-CONTEND 7,PIEDMONT GREY/ASICS BLUE,Extra Wide,690,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1011B391-020.html,,https://www.asics.com/us/en-us/gel-contend-7-4e/p/ANA_1011B392-020.html
Female,1012A151,https://www.asics.com/us/en-us/jolt-2/p/ANA_1012A151-021.html,Jolt 2,JOLT 2,DARK GREY/HAZARD GREEN,Standard,687,,https://www.asics.com/us/en-us/jolt-2/p/ANA_1012A151-021.html,https://www.asics.com/us/en-us/jolt-2-d/p/ANA_1012A188-003.html,
Male,1011A833,https://www.asics.com/us/en-us/gel-kayano-27-4e/p/ANA_1011A833-001.html,GEL-KAYANO 27 (4E),GEL-KAYANO 27,,Extra Wide,685,,https://www.asics.com/us/en-us/gel-kayano-27/p/ANA_1011A767-001.html,https://www.asics.com/us/en-us/gel-kayano-27-2e/p/ANA_1011A835-001.html,https://www.asics.com/us/en-us/gel-kayano-27-4e/p/ANA_1011A833-001.html
Male,1011B189,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-400.html,GEL-KAYANO 28,GEL-KAYANO 28,FRENCH BLUE/ELECTRIC BLUE,Standard,682,,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-400.html,https://www.asics.com/us/en-us/gel-kayano-28--2e/p/ANA_1011B188-400.html,https://www.asics.com/us/en-us/gel-kayano-28-4e/p/ANA_1011B191-005.html
Female,1012A888,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1012A888-020.html,GEL-CUMULUS 23,GEL-CUMULUS 23,PIEDMONT GREY/WHITE,Standard,680,,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1012A888-020.html,https://www.asics.com/us/en-us/gel-cumulus-23-d/p/ANA_1012A889-003.html,
Male,1011B189,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-003.html,GEL-KAYANO 28,GEL-KAYANO 28,BLACK/WHITE,Standard,677,,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-003.html,https://www.asics.com/us/en-us/gel-kayano-28--2e/p/ANA_1011B188-003.html,https://www.asics.com/us/en-us/gel-kayano-28-4e/p/ANA_1011B191-003.html
Male,1011B189,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-022.html,GEL-KAYANO 28,GEL-KAYANO 28,,Standard,667,,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1011B189-001.html,https://www.asics.com/us/en-us/gel-kayano-28--2e/p/ANA_1011B188-021.html,https://www.asics.com/us/en-us/gel-kayano-28-4e/p/ANA_1011B191-005.html
Male,1011A167,https://www.asics.com/us/en-us/jolt-2/p/ANA_1011A167-407.html,Jolt 2,JOLT 2,ASICS BLUE/PURE SILVER,Standard,667,,https://www.asics.com/us/en-us/jolt-2/p/ANA_1011A167-407.html,,https://www.asics.com/us/en-us/jolt-2-4e/p/ANA_1011A206-003.html
Male,1011A984,https://www.asics.com/us/en-us/gt-2000-9-2e/p/ANA_1011A984-002.html,GT-2000 9 (2E),GT-2000 9,BLACK/BLACK,Wide,662,,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1011A983-002.html,https://www.asics.com/us/en-us/gt-2000-9-2e/p/ANA_1011A984-002.html,https://www.asics.com/us/en-us/gt-2000-9-4e/p/ANA_1011A987-002.html
Female,1012A885,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1012A885-708.html,GEL-NIMBUS 23,GEL-NIMBUS 23,SMOKEY ROSE/PURE BRONZE,Standard,661,,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1012A885-708.html,https://www.asics.com/us/en-us/gel-nimbus-23-d/p/ANA_1012A884-412.html,
Female,1012A885,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1012A885-004.html,GEL-NIMBUS 23,GEL-NIMBUS 23,BLACK/PURE SILVER,Standard,659,,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1012A885-004.html,https://www.asics.com/us/en-us/gel-nimbus-23-d/p/ANA_1012A884-412.html,
Female,1012A885,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1012A885-004.html,GEL-NIMBUS 23,GEL-NIMBUS 23,,Standard,656,,https://www.asics.com/us/en-us/gel-nimbus-23/p/ANA_1012A885-412.html,https://www.asics.com/us/en-us/gel-nimbus-23-d/p/ANA_1012A884-412.html,
Female,1012B201,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1012B201-300.html,GEL-NIMBUS 24,GEL-NIMBUS 24,SAGE/CLEAR BLUE,Standard,650,,https://www.asics.com/us/en-us/gel-nimbus-24/p/ANA_1012B201-300.html,https://www.asics.com/us/en-us/gel-nimbus-24-d/p/ANA_1012B199-300.html,
Female,1012A859,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1012A859-023.html,GT-2000 9,GT-2000 9,,Standard,638,https://www.asics.com/us/en-us/gt-2000-9-2a/p/ANA_1012A863-400.html,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1012A859-023.html,https://www.asics.com/us/en-us/gt-2000-9-2e/p/ANA_1012A862-002.html,
Female,1012A859,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1012A859-023.html,GT-2000 9,GT-2000 9,,Standard,638,https://www.asics.com/us/en-us/gt-2000-9-2a/p/ANA_1012A863-400.html,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1012A859-023.html,https://www.asics.com/us/en-us/gt-2000-9-d/p/ANA_1012A861-400.html,
Female,1012B275,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B275-400.html,GEL-KAYANO 28,GEL-KAYANO 28,PEACOAT/PURE SILVER,Standard,634,https://www.asics.com/us/en-us/gel-kayano-28-2a/p/ANA_1012B048-003.html,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B275-400.html,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-021.html,
